state_0,probability
1182,2.71179090345741e-07
540,3.4575334019081977e-07
1122,7.593014529680748e-07
728,3.525328174494633e-07
665,3.593122947081068e-07
690,3.4575334019081977e-07
1238,2.982969993803151e-07
1229,3.1185595389760216e-07
320,3.4575334019081977e-07
295,3.4575334019081977e-07
430,2.71179090345741e-07
1157,3.728712492253939e-07
788,2.169432722765928e-07
1228,3.1185595389760216e-07
881,2.8473804486302805e-07
1006,1.6948693146608811e-07
711,2.915175221216716e-07
736,1.1525111339693993e-07
862,1.1525111339693993e-07
369,2.8609394031475674e-06
239,0.00024869156427882044
555,1.4236902243151402e-07
1225,5.30833069351788e-06
1209,5.226976966414158e-06
1176,7.186245894162136e-07
253,3.9320968100132446e-07
1213,6.677785099763872e-06
558,0.00035430226101396925
671,0.00021254339153573316
882,0.00021266542212638873
773,0.00011721038232468791
1234,0.00020064540894681378
1174,0.00020068608581036562
2,0.011518521687798591
835,0.003082987621799919
694,0.0004316764349668678
200,0.013524277491109089
216,6.420164963935418e-06
297,0.013573713439279118
449,0.00048419704528957923
233,0.00011311557806046721
202,0.00018385264377715377
172,0.0003383162536380878
975,9.687195054875733e-05
714,0.00017679520795090583
474,0.0003212997657188926
395,0.0003216929753998939
699,0.0003222827899213959
296,0.00032190313919491185
571,0.0003702408120490402
825,0.00036009193459285086
972,0.00036967811543657276
499,0.0003797253007338825
978,0.00036971879230012465
759,0.00036967811543657276
707,0.000369501849027848
878,0.001207153720674066
389,0.0013146897889506697
61,0.001247301784999753
343,0.0007984800520457757
612,0.0001442808350184515
347,3.151778977543375e-05
615,3.152456925269239e-05
406,3.154490768446832e-05
441,3.1551687161726964e-05
763,3.155846663898561e-05
145,2.772806198785202e-06
768,0.00013394213219902014
428,0.0005547917419838342
66,3.694815105960721e-06
126,8.149609612615381e-05
402,4.657500876688102e-06
495,2.8433127622750943e-05
21,1.72741080550237e-05
315,6.6710056225052285e-06
951,6.6438877134706545e-06
1,1.7084282691781684e-05
529,1.705716478274711e-05
700,8.887894686081661e-06
1024,1.6948693146608811e-07
174,0.0032394782953611874
592,0.003239525751701998
715,0.00024926781984580513
327,0.00024926781984580513
1116,1.9897765754118748e-05
366,1.988420679960146e-05
1205,2.0338431775930575e-08
58,6.993030792290796e-05
252,0.0007170992070330189
53,0.0006622125591470409
54,5.567984672523927e-05
517,8.006562642458004e-06
704,0.0004394457159052733
435,2.71179090345741e-08
341,6.146274082686219e-05
392,1.0345482296690019e-05
798,7.233702234972641e-06
425,8.379433891683396e-06
620,7.4845428935424515e-06
306,5.76933514710564e-06
78,1.5660592467466544e-06
144,0.00019695737331811169
767,0.0029437846152481914
218,0.0027829889736276842
95,3.254149084148892e-06
69,3.1592364025278827e-06
136,3.3016054249593966e-06
1096,7.931988392612924e-07
255,3.4575334019081977e-07
176,6.779477258643525e-09
280,3.3897386293217627e-08
490,2.5762013582845393e-07
355,1.355895451728705e-07
450,4.054127400668828e-05
225,1.355895451728705e-08
915,5.111725853017218e-06
91,0.00031711682825030953
981,0.0003167236185693082
1198,0.0003058086601828921
71,0.0009553503763335282
1206,0.00031593719920730557
786,0.00031651345477429026
